frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
190	0.214	0.002	5	542.247	58.505	2099.974	340.406	2915.077	612.123	3404.236	2437.763	4321.185	439.574
191	0.215	0.002	5	542.148	63.788	2095.756	344.596	2911.052	623.289	3420.302	2373.732	4312.065	455.478
192	0.216	0.002	5	542.150	69.604	2093.002	349.896	2909.452	629.683	3446.688	2367.515	4301.567	470.598
193	0.217	0.002	5	542.280	75.804	2090.995	356.911	2911.341	630.056	3481.371	2423.403	4288.087	484.557
194	0.218	0.002	5	542.539	82.150	2088.810	366.454	2916.773	623.928	3523.214	2539.570	4270.336	496.184
195	0.219	0.002	5	542.901	88.353	2085.397	379.521	2924.837	611.012	3571.212	2707.652	4247.912	503.468
196	0.220	0.002	5	543.325	94.100	2079.592	397.244	2933.897	591.244	3622.472	2907.055	4221.713	504.337
197	0.221	0.002	5	543.750	99.084	2070.141	420.621	2941.933	565.414	3668.891	3094.903	4194.047	497.955
198	0.222	0.002	5	544.101	103.020	2055.839	449.686	2947.129	535.740	3695.463	3203.595	4168.269	485.708
199	0.223	0.002	5	544.306	105.686	2036.002	482.067	2948.562	505.585	3689.547	3172.082	4147.906	470.948
200	0.224	0.002	5	544.346	106.990	2011.384	512.000	2946.567	478.160	3657.915	3003.457	4135.488	457.386
201	0.225	0.002	5	544.277	107.019	1984.886	532.239	2942.480	455.363	3621.611	2768.649	4131.717	447.329
202	0.226	0.002	5	544.191	105.984	1960.449	538.841	2937.917	437.834	3593.749	2540.314	4135.623	441.220
203	0.227	0.002	5	544.140	104.093	1940.483	533.459	2934.037	425.689	3574.404	2347.966	4145.573	438.350
204	0.228	0.002	5	544.120	101.475	1924.839	520.660	2931.259	418.874	3558.628	2185.530	4160.137	437.585
205	0.229	0.002	5	544.103	98.211	1912.028	504.534	2929.443	416.963	3542.509	2035.476	4178.193	437.623
206	0.230	0.002	5	544.068	94.398	1900.698	487.467	2928.149	418.755	3525.157	1885.595	4198.499	437.084
207	0.231	0.002	5	544.025	90.197	1890.267	470.441	2926.796	421.919	3508.329	1735.114	4219.379	434.838
208	0.232	0.002	5	543.996	85.816	1880.877	453.818	2924.854	423.190	3494.576	1592.477	4238.940	430.519
209	0.233	0.002	5	544.012	81.474	1873.028	438.010	2922.131	419.506	3485.144	1468.952	4255.681	424.686
210	0.234	0.002	5	544.096	77.360	1867.209	423.737	2918.910	409.508	3479.246	1373.300	4268.914	418.413
211	0.235	0.002	5	544.278	73.618	1863.711	411.890	2915.724	393.975	3475.024	1310.478	4278.620	412.806
212	0.236	0.002	5	544.597	70.356	1862.667	403.287	2913.035	374.772	3471.003	1283.636	4284.965	408.841
213	0.237	0.002	5	545.114	67.661	1864.240	398.479	2911.079	353.444	3467.014	1296.998	4287.794	407.372
214	0.238	0.002	5	545.904	65.613	1868.815	397.589	2909.790	330.517	3464.683	1358.120	4286.240	409.008
215	0.239	0.002	5	547.043	64.265	1877.059	400.047	2908.686	305.718	3467.942	1479.184	4278.528	413.617
216	0.240	0.002	5	548.575	63.602	1889.677	404.233	2906.886	278.984	3483.540	1677.116	4262.224	419.267
217	0.241	0.002	5	550.493	63.482	1906.741	407.417	2903.565	251.531	3520.685	1971.782	4235.537	420.866
218	0.242	0.002	5	552.711	63.617	1926.890	406.752	2898.639	225.734	3589.098	2379.277	4200.052	411.161
219	0.243	0.002	5	555.074	63.616	1947.312	401.272	2892.880	203.814	3697.887	2896.846	4162.060	387.527
220	0.244	0.002	5	557.400	63.109	1964.992	392.775	2887.372	186.776	3858.704	3489.647	4128.527	356.532
221	0.245	0.002	5	559.543	61.869	1978.002	384.159	2882.939	174.328	4088.656	4094.509	4103.006	327.286
222	0.246	0.002	5	561.431	59.874	1985.732	377.192	2880.000	165.318	4086.170	304.961	4414.505	4640.350
223	0.247	0.002	5	563.070	57.274	1988.468	371.780	2878.715	158.213	4077.452	290.568	4938.560	5085.536
224	0.248	0.002	4	564.508	54.314	1987.049	366.473	2879.157	151.503	4075.981	282.806	--undefined--	--undefined--
225	0.249	0.002	4	565.807	51.260	1982.719	359.312	2881.354	144.027	4081.010	279.555	--undefined--	--undefined--
226	0.250	0.002	4	567.028	48.355	1977.047	348.613	2885.210	135.166	4092.009	278.720	--undefined--	--undefined--
227	0.251	0.002	4	568.223	45.798	1971.711	333.606	2890.438	124.909	4108.483	278.591	--undefined--	--undefined--
228	0.252	0.002	4	569.438	43.735	1968.069	314.759	2896.566	113.788	4129.625	278.066	--undefined--	--undefined--
229	0.253	0.002	4	570.691	42.233	1966.697	293.674	2903.078	102.734	4153.993	276.903	--undefined--	--undefined--
230	0.254	0.002	4	571.960	41.267	1967.249	272.670	2909.605	92.856	4179.468	275.870	--undefined--	--undefined--
231	0.255	0.002	4	573.182	40.740	1968.793	254.185	2916.061	85.151	4203.601	276.499	--undefined--	--undefined--
