frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
191	0.215	0.0004	4	386.936	62.132	2548.168	1165.749	3154.188	1797.808	4081.232	431.520	--undefined--	--undefined--
192	0.216	0.0004	4	382.764	69.720	2720.090	1056.454	2843.334	2489.485	4077.779	422.140	--undefined--	--undefined--
193	0.217	0.0004	4	377.861	77.979	2595.035	2862.229	2755.222	924.763	4086.187	436.259	--undefined--	--undefined--
194	0.218	0.0004	4	372.771	86.365	2385.979	2385.943	2785.193	941.864	4110.090	483.934	--undefined--	--undefined--
195	0.219	0.0004	4	368.280	94.929	2187.857	1593.211	2895.676	966.402	4150.307	564.448	--undefined--	--undefined--
196	0.220	0.0004	4	364.502	104.119	2063.046	1133.321	2976.712	861.964	4189.326	663.221	--undefined--	--undefined--
197	0.221	0.0004	4	361.029	113.617	2014.686	898.581	2999.687	817.301	4199.171	736.917	--undefined--	--undefined--
198	0.222	0.0004	4	358.798	123.217	1998.329	761.254	2983.625	829.003	4174.263	721.404	--undefined--	--undefined--
199	0.223	0.0004	4	359.121	133.735	1991.019	643.868	2931.279	820.045	4137.454	616.529	--undefined--	--undefined--
200	0.224	0.0004	4	362.703	146.636	1980.739	518.188	2863.005	736.044	4105.662	489.128	--undefined--	--undefined--
201	0.225	0.0007	4	370.959	168.207	1970.801	390.743	2805.973	601.856	4079.497	393.346	--undefined--	--undefined--
202	0.226	0.0007	4	386.938	213.719	1969.138	289.841	2771.501	478.659	4058.417	337.886	--undefined--	--undefined--
203	0.227	0.0007	4	415.841	300.067	1972.276	231.243	2754.022	399.861	4044.443	309.612	--undefined--	--undefined--
204	0.228	0.0007	4	465.620	415.700	1974.958	204.094	2744.612	358.786	4037.502	295.411	--undefined--	--undefined--
205	0.229	0.0007	4	537.158	501.115	1976.445	190.207	2738.611	333.678	4033.672	286.548	--undefined--	--undefined--
206	0.230	0.0008	4	604.166	527.325	1977.241	180.408	2734.284	313.279	4030.595	279.188	--undefined--	--undefined--
207	0.231	0.0008	4	644.272	526.184	1976.997	173.864	2730.539	297.757	4028.888	273.108	--undefined--	--undefined--
208	0.232	0.0008	4	662.182	521.289	1975.683	169.981	2726.928	286.609	4028.702	268.364	--undefined--	--undefined--
209	0.233	0.001	4	668.482	517.713	1973.633	167.530	2723.467	277.968	4029.527	264.558	--undefined--	--undefined--
210	0.234	0.001	4	669.054	515.791	1971.103	165.718	2720.242	270.641	4030.978	261.385	--undefined--	--undefined--
211	0.235	0.001	4	665.783	515.745	1968.210	164.234	2717.304	264.234	4032.902	258.734	--undefined--	--undefined--
212	0.236	0.001	4	658.140	518.357	1964.999	163.074	2714.685	258.864	4035.297	256.624	--undefined--	--undefined--
213	0.237	0.001	4	643.655	525.019	1961.497	162.436	2712.400	255.014	4038.240	255.132	--undefined--	--undefined--
214	0.238	0.001	4	617.841	537.118	1957.815	162.613	2710.454	253.415	4041.770	254.336	--undefined--	--undefined--
215	0.239	0.001	4	575.046	553.151	1954.394	163.649	2708.803	254.675	4045.553	254.205	--undefined--	--undefined--
216	0.240	0.001	4	513.090	561.869	1952.459	164.727	2707.176	258.633	4048.216	254.564	--undefined--	--undefined--
217	0.241	0.001	4	442.209	538.603	1954.406	164.108	2704.499	264.613	4046.771	255.098	--undefined--	--undefined--
218	0.242	0.001	4	384.454	465.516	1963.566	160.786	2698.138	273.934	4036.936	254.202	--undefined--	--undefined--
219	0.243	0.001	4	351.027	360.820	1983.046	155.602	2684.404	290.644	4015.524	245.854	--undefined--	--undefined--
220	0.244	0.001	4	334.619	261.624	2012.662	148.595	2662.546	314.514	3986.610	221.490	--undefined--	--undefined--
221	0.245	0.001	4	326.942	188.827	2045.500	137.910	2639.604	335.651	3962.350	184.969	--undefined--	--undefined--
222	0.246	0.001	4	324.584	143.217	2071.904	124.730	2623.992	344.362	3949.156	151.865	--undefined--	--undefined--
223	0.247	0.001	4	326.039	116.982	2088.047	113.359	2615.900	340.883	3944.183	129.427	--undefined--	--undefined--
224	0.248	0.001	4	330.212	102.045	2096.187	105.972	2611.506	331.327	3943.360	115.775	--undefined--	--undefined--
225	0.249	0.001	4	336.257	92.944	2099.856	102.315	2608.349	320.415	3944.458	107.526	--undefined--	--undefined--
226	0.250	0.001	4	343.535	86.689	2101.561	101.785	2605.222	309.909	3946.539	102.605	--undefined--	--undefined--
227	0.251	0.001	4	351.532	81.811	2102.683	104.289	2601.122	299.959	3949.251	100.320	--undefined--	--undefined--
228	0.252	0.001	4	359.788	77.589	2103.853	110.297	2594.998	290.227	3952.510	100.947	--undefined--	--undefined--
229	0.253	0.001	5	367.891	73.626	2105.234	120.716	2585.997	280.315	3956.393	105.382	5201.735	2368.248
230	0.254	0.001	5	375.494	69.712	2106.675	136.710	2573.899	269.694	3961.132	114.876	4819.224	2240.058
231	0.255	0.001	5	382.346	65.833	2107.855	159.393	2559.467	257.600	3967.165	130.718	4547.308	2039.149
232	0.256	0.001	5	388.311	62.189	2108.545	189.363	2544.474	243.512	3975.206	153.667	4341.015	1810.161
233	0.257	0.001	5	393.349	59.099	2109.058	226.282	2531.128	228.173	3986.162	183.023	4191.019	1597.986
234	0.258	0.001	5	397.493	56.826	2110.559	268.959	2520.970	213.885	4000.707	215.808	4085.135	1430.239
