frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
151	0.175	0.0006	5	352.746	117.200	1198.148	467.451	2400.399	553.442	3875.303	844.593	4345.588	305.020
152	0.176	0.0006	5	340.083	113.831	1195.875	462.789	2406.730	634.053	3929.007	948.754	4334.827	353.400
153	0.177	0.0006	5	327.642	109.209	1195.598	466.905	2407.628	702.969	4020.107	1087.024	4305.578	414.044
154	0.178	0.0006	5	316.224	102.994	1195.548	476.875	2399.269	736.034	4168.088	1284.869	4251.265	449.261
155	0.179	0.0006	5	306.311	95.374	1193.279	489.356	2378.362	717.583	4206.093	427.530	4345.604	1535.999
156	0.180	0.0006	5	298.062	87.097	1187.193	501.143	2347.330	655.269	4186.446	408.907	4519.917	1728.601
157	0.181	0.0006	5	291.417	79.197	1177.933	510.414	2314.260	573.818	4185.182	413.647	4659.856	1820.185
158	0.182	0.0006	5	286.190	72.574	1168.040	518.121	2286.382	496.313	4200.968	438.841	4742.175	1848.111
159	0.183	0.0005	5	282.124	67.657	1160.155	526.882	2266.365	433.873	4233.724	469.025	4785.004	1893.361
160	0.184	0.0005	5	278.932	64.326	1155.733	537.829	2253.406	387.118	4277.512	478.814	4843.136	2036.999
161	0.185	0.0005	5	276.340	62.091	1155.014	548.840	2245.361	351.848	4317.583	454.973	5017.243	2324.307
162	0.186	0.0005	4	274.114	60.345	1157.434	555.324	2239.963	323.446	4343.368	411.011	--undefined--	--undefined--
163	0.187	0.0003	4	272.078	58.562	1161.893	552.593	2235.325	299.010	4355.724	364.810	--undefined--	--undefined--
164	0.188	0.0003	4	270.131	56.418	1167.008	538.509	2230.167	277.744	4359.703	325.755	--undefined--	--undefined--
165	0.189	0.0003	4	268.230	53.821	1171.567	514.753	2223.886	260.264	4359.713	297.912	--undefined--	--undefined--
166	0.190	0.0003	4	266.380	50.876	1174.989	485.795	2216.480	247.515	4358.520	283.120	--undefined--	--undefined--
167	0.191	0.0002	4	264.603	47.804	1177.466	456.557	2208.410	239.983	4357.308	281.986	--undefined--	--undefined--
