frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
168	0.192	0.00004	4	302.299	22.316	1613.853	576.264	2537.412	520.041	4316.377	304.859	--undefined--	--undefined--
169	0.193	0.00004	4	300.273	24.467	1635.559	617.313	2570.216	537.626	4329.813	329.208	--undefined--	--undefined--
170	0.194	0.00004	4	298.115	26.544	1661.884	667.341	2600.513	560.357	4348.771	352.713	--undefined--	--undefined--
171	0.195	0.00004	4	295.932	28.425	1690.700	724.915	2626.420	589.949	4370.362	370.893	--undefined--	--undefined--
172	0.196	0.00004	4	293.892	30.081	1717.832	789.368	2643.975	628.896	4390.239	383.657	--undefined--	--undefined--
173	0.197	0.00004	4	292.221	31.620	1737.295	861.582	2646.846	681.263	4405.859	394.749	--undefined--	--undefined--
174	0.198	0.00004	5	291.159	33.236	1742.674	941.999	2626.250	748.420	4101.563	4481.864	4417.738	406.807
175	0.199	0.00004	5	290.910	35.090	1729.591	1025.443	2572.705	814.646	3842.041	3334.830	4427.700	419.076
176	0.200	0.00004	5	291.579	37.176	1698.928	1099.463	2490.046	837.091	3796.847	2521.341	4436.840	429.382
177	0.201	0.00004	5	293.156	39.285	1657.615	1153.292	2405.611	795.982	3825.333	1965.507	4445.165	437.844
178	0.202	0.00004	5	295.532	41.083	1613.254	1185.624	2337.850	719.529	3872.391	1567.628	4453.078	449.088
179	0.203	0.00004	5	298.553	42.272	1570.404	1199.635	2287.697	633.283	3920.200	1245.868	4463.690	470.344
180	0.204	0.00004	5	302.050	42.719	1532.489	1199.018	2251.891	549.838	3956.711	959.951	4484.344	502.948
181	0.205	0.00004	5	305.849	42.513	1503.393	1188.821	2227.442	476.845	3972.136	715.959	4520.281	528.605
182	0.206	0.00004	5	309.741	41.912	1486.641	1173.596	2212.177	419.832	3972.114	535.231	4561.915	528.634
183	0.207	0.00003	5	313.441	41.229	1483.724	1152.041	2204.690	382.088	3966.908	413.682	4597.576	511.689
184	0.208	0.00003	5	316.579	40.758	1492.553	1114.584	2204.090	364.402	3960.724	335.576	4624.477	492.188
185	0.209	0.00003	5	318.787	40.752	1506.668	1050.032	2209.672	364.888	3954.939	286.856	4644.399	477.292
186	0.210	0.00003	5	319.847	41.378	1517.367	958.367	2220.120	378.195	3950.222	257.407	4660.161	469.041
187	0.211	0.00003	5	319.832	42.633	1519.108	855.599	2231.951	395.626	3946.832	240.753	4674.232	467.814
188	0.212	0.00003	5	319.101	44.372	1512.503	762.898	2239.123	408.340	3944.628	232.919	4688.211	473.313
189	0.213	0.00002	5	318.120	46.456	1500.930	693.066	2235.996	410.074	3943.142	231.215	4702.717	483.813
190	0.214	0.00002	5	317.234	48.794	1486.056	646.901	2221.087	396.667	3941.706	233.523	4717.497	495.610
191	0.215	0.00002	5	316.552	51.239	1467.339	616.369	2197.966	366.977	3939.569	238.260	4731.634	503.858
192	0.216	0.00002	5	316.010	53.538	1444.474	589.961	2172.581	325.325	3935.980	244.552	4743.864	504.487
193	0.217	0.000010	5	315.492	55.391	1419.334	558.951	2149.482	280.067	3930.274	251.965	4753.181	495.763
194	0.218	0.000010	5	314.927	56.537	1395.323	521.177	2130.424	238.686	3922.088	259.761	4759.600	478.722
195	0.219	0.000010	5	314.320	56.806	1375.488	479.844	2115.423	204.961	3911.734	266.413	4764.559	456.841
196	0.220	0.000006	5	313.732	56.140	1361.506	439.918	2104.038	179.519	3900.474	270.090	4770.553	435.112
197	0.221	0.000006	5	313.238	54.592	1353.761	405.519	2095.935	161.419	3890.193	269.900	4780.197	418.369
198	0.222	0.000006	5	312.885	52.289	1351.819	379.051	2090.956	149.257	3882.450	266.652	4795.308	409.530
199	0.223	0.000006	5	312.675	49.381	1354.870	361.423	2089.006	141.651	3877.726	262.400	4816.426	408.909
200	0.224	0.000006	5	312.581	46.008	1362.041	352.776	2089.907	137.421	3875.535	259.447	4842.804	414.847
201	0.225	0.000006	5	312.573	42.315	1372.603	353.305	2093.294	135.692	3875.050	259.742	4872.772	424.937
202	0.226	0.000006	5	312.641	38.457	1386.096	363.926	2098.552	135.975	3875.590	264.777	4904.317	437.114
203	0.227	0.000004	5	312.804	34.598	1402.414	386.785	2104.846	138.237	3876.716	275.755	4935.637	450.313
204	0.228	0.000004	5	313.103	30.893	1421.944	425.860	2111.186	142.979	3878.039	293.866	4965.460	464.689
205	0.229	0.000004	5	313.579	27.470	1445.825	488.068	2116.487	151.338	3878.899	320.657	4993.076	481.567
206	0.230	0.000004	5	314.263	24.434	1476.572	585.722	2119.403	165.180	3878.003	358.569	5018.149	503.436
207	0.231	0.000004	5	315.160	21.854	1519.503	742.369	2117.602	186.601	3873.163	411.829	5040.570	534.532
208	0.232	0.000004	5	316.237	19.735	1585.264	1008.342	2106.468	213.666	3861.333	487.999	5060.810	583.091
209	0.233	0.000004	5	317.407	17.983	1688.843	1503.152	2083.310	227.488	3838.673	601.337	5081.791	667.737
210	0.234	0.000004	5	318.505	16.429	1850.168	2542.236	2063.277	213.878	3795.998	782.357	5117.226	840.088
211	0.235	0.000004	3	319.318	14.950	2055.706	203.626	3664.842	1078.335	--undefined--	--undefined--	--undefined--	--undefined--
212	0.236	0.000004	4	319.693	13.556	2053.466	216.583	3428.648	992.865	4456.215	1344.209	--undefined--	--undefined--
213	0.237	0.000004	4	319.617	12.318	2050.441	256.857	3353.873	839.110	4413.670	998.321	--undefined--	--undefined--
214	0.238	0.000004	4	319.185	11.289	2042.712	324.472	3313.069	780.008	4381.548	842.065	--undefined--	--undefined--
215	0.239	0.000004	4	318.532	10.490	2026.880	415.784	3270.559	772.231	4350.364	745.532	--undefined--	--undefined--
216	0.240	0.000004	4	317.785	9.932	1999.775	520.678	3215.147	784.740	4320.747	671.579	--undefined--	--undefined--
217	0.241	0.000004	4	317.032	9.602	1960.431	619.268	3145.151	791.739	4293.695	608.069	--undefined--	--undefined--
218	0.242	0.000004	4	316.328	9.463	1914.649	685.053	3068.263	775.986	4268.563	554.290	--undefined--	--undefined--
219	0.243	0.000004	4	315.707	9.462	1874.715	703.160	2996.633	738.493	4242.482	513.722	--undefined--	--undefined--
220	0.244	0.000004	4	315.192	9.545	1848.796	681.134	2937.516	691.938	4211.300	488.358	--undefined--	--undefined--
221	0.245	0.000004	4	314.804	9.666	1836.015	635.575	2891.719	645.439	4171.447	474.969	--undefined--	--undefined--
222	0.246	0.000004	4	314.541	9.809	1831.826	580.430	2857.538	601.783	4122.142	463.983	--undefined--	--undefined--
