frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
203	0.227	0.0002	5	250.172	60.845	1959.755	205.352	2671.537	1066.265	3856.706	151.382	4756.069	3025.904
204	0.228	0.0002	5	252.429	60.778	1960.187	224.323	2665.508	1076.704	3857.797	153.567	4604.252	2944.683
205	0.229	0.0002	5	254.732	60.679	1961.628	247.476	2656.864	1090.146	3860.377	158.850	4463.365	2824.297
206	0.230	0.0002	5	256.944	60.549	1964.606	273.821	2642.269	1108.158	3863.692	166.537	4343.089	2656.682
207	0.231	0.0002	5	258.935	60.297	1969.242	301.588	2619.049	1126.216	3866.627	176.746	4266.362	2444.664
208	0.232	0.0002	5	260.624	59.742	1974.709	328.879	2587.982	1129.561	3867.440	191.260	4266.071	2197.525
209	0.233	0.0002	5	261.978	58.557	1978.630	355.713	2553.697	1098.104	3863.448	213.481	4351.839	1884.365
210	0.234	0.0002	5	263.010	56.431	1977.187	383.431	2527.116	1019.264	3851.455	243.241	4471.822	1463.247
211	0.235	0.0002	5	263.828	53.833	1969.319	404.026	2533.791	911.571	3833.805	268.637	4572.307	1042.514
212	0.236	0.0002	5	264.568	51.769	1962.684	408.743	2582.261	812.025	3821.259	286.890	4642.241	738.053
213	0.237	0.0002	5	265.283	50.829	1965.433	407.821	2652.465	726.898	3817.658	306.326	4688.028	545.458
214	0.238	0.0002	5	265.975	51.184	1979.993	414.995	2721.702	654.135	3820.193	326.025	4718.257	425.301
215	0.239	0.0002	5	266.631	52.721	2006.266	435.404	2778.475	600.480	3824.808	341.922	4738.757	348.617
216	0.240	0.0002	5	267.221	55.014	2042.783	466.771	2821.787	570.838	3828.176	353.360	4752.994	298.368
217	0.241	0.0002	5	267.705	57.455	2086.338	503.011	2854.941	563.417	3828.742	361.737	4763.136	264.482
218	0.242	0.0002	5	268.045	59.483	2132.177	537.981	2881.365	572.487	3826.470	368.004	4770.594	240.838
219	0.243	0.0002	5	268.215	60.760	2175.012	568.432	2903.261	591.333	3822.047	372.146	4776.257	223.789
220	0.244	0.0002	5	268.206	61.202	2210.158	594.825	2921.525	613.658	3816.345	373.647	4780.654	211.287
221	0.245	0.0002	5	268.013	60.908	2234.088	619.800	2936.169	634.180	3810.245	371.970	4784.073	202.282
222	0.246	0.0002	5	267.627	60.060	2244.286	645.457	2947.050	649.038	3804.604	366.858	4786.652	196.317
223	0.247	0.0002	5	267.032	58.822	2239.014	670.731	2954.572	656.421	3800.213	358.544	4788.430	193.296
224	0.248	0.0002	5	266.213	57.277	2217.864	690.105	2959.733	657.641	3797.616	347.860	4789.355	193.405
225	0.249	0.0002	5	265.160	55.419	2183.188	695.312	2963.171	657.949	3796.852	336.148	4789.261	197.152
226	0.250	0.0002	5	263.876	53.226	2141.023	680.494	2963.908	666.113	3797.275	324.997	4787.830	205.504
227	0.251	0.0002	5	262.382	50.784	2099.913	647.250	2958.798	693.366	3797.662	315.819	4784.568	220.029
228	0.252	0.0002	5	260.717	48.383	2068.147	604.645	2942.548	752.738	3796.706	309.222	4778.877	242.891
229	0.253	0.0002	5	258.927	46.457	2051.527	563.737	2907.582	857.813	3793.919	304.272	4770.325	276.523
230	0.254	0.0002	5	257.055	45.383	2052.798	530.536	2844.154	1017.967	3790.650	298.638	4759.307	323.128
231	0.255	0.0002	5	255.129	45.242	2071.442	500.891	2743.886	1228.176	3790.174	290.597	4748.290	384.923
232	0.256	0.0007	5	253.170	45.725	2100.847	462.057	2611.446	1458.682	3795.762	280.837	4743.386	466.342
233	0.257	0.0007	5	251.194	46.269	2127.518	411.727	2473.972	1655.273	3808.096	270.736	4755.041	575.322
