frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
178	0.202	0.003	5	620.322	126.817	1863.213	200.303	2954.703	2836.526	3246.667	634.359	4446.145	131.665
179	0.203	0.003	5	622.814	121.919	1851.243	204.839	3033.291	2529.892	3221.693	689.185	4449.441	130.495
180	0.204	0.003	5	625.308	117.303	1838.957	206.559	3109.255	2244.546	3190.487	754.340	4453.549	128.532
181	0.205	0.003	5	627.700	112.984	1827.255	204.967	3149.655	825.429	3186.888	1986.925	4457.871	126.141
182	0.206	0.003	5	629.918	108.968	1816.828	200.014	3096.902	880.954	3269.586	1777.124	4461.884	123.677
183	0.207	0.003	5	631.930	105.244	1808.012	192.230	3046.254	891.472	3344.851	1641.562	4465.261	121.400
184	0.208	0.003	5	633.739	101.759	1800.712	182.624	3014.702	870.599	3397.922	1562.153	4467.886	119.459
185	0.209	0.003	5	635.373	98.386	1794.499	172.355	2999.214	837.595	3434.557	1512.804	4469.809	117.925
186	0.210	0.003	5	636.882	94.954	1788.846	162.379	2991.250	796.827	3465.720	1479.943	4471.200	116.817
187	0.211	0.003	5	638.343	91.320	1783.365	153.235	2984.201	750.181	3499.330	1452.390	4472.292	116.111
188	0.212	0.003	5	639.859	87.446	1777.925	145.019	2975.259	701.451	3538.066	1420.461	4473.328	115.746
189	0.213	0.003	5	641.547	83.413	1772.633	137.524	2964.966	655.255	3580.084	1379.155	4474.522	115.653
190	0.214	0.003	5	643.509	79.380	1767.726	130.443	2955.303	615.560	3621.541	1328.853	4476.035	115.786
191	0.215	0.003	5	645.800	75.507	1763.437	123.544	2948.064	584.986	3658.896	1273.268	4477.956	116.131
192	0.216	0.003	5	648.409	71.893	1759.888	116.761	2944.216	564.495	3690.045	1216.888	4480.296	116.684
193	0.217	0.003	5	651.262	68.559	1757.053	110.161	2943.958	553.384	3714.467	1163.389	4482.988	117.430
194	0.218	0.003	5	654.235	65.456	1754.788	103.849	2947.059	549.558	3732.823	1115.350	4485.910	118.328
195	0.219	0.003	5	657.179	62.513	1752.907	97.887	2953.213	550.045	3746.371	1074.931	4488.901	119.303
196	0.220	0.003	5	659.951	59.678	1751.244	92.260	2962.317	551.689	3756.430	1044.718	4491.790	120.258
197	0.221	0.003	5	662.436	56.944	1749.694	86.909	2974.548	551.854	3764.028	1028.041	4494.422	121.095
198	0.222	0.003	5	664.555	54.347	1748.207	81.783	2990.200	548.862	3769.818	1028.612	4496.692	121.723
199	0.223	0.003	5	666.272	51.953	1746.779	76.893	3009.376	542.030	3774.188	1049.770	4498.577	122.051
200	0.224	0.003	5	667.582	49.839	1745.430	72.326	3031.715	531.458	3777.393	1093.596	4500.149	121.979
201	0.225	0.003	5	668.506	48.077	1744.201	68.214	3056.322	517.984	3779.550	1159.764	4501.559	121.417
202	0.226	0.003	5	669.075	46.726	1743.140	64.697	3081.986	503.416	3780.362	1243.985	4503.009	120.357
203	0.227	0.003	5	669.321	45.817	1742.291	61.876	3107.649	490.720	3778.641	1336.563	4504.686	118.975
204	0.228	0.003	5	669.267	45.349	1741.675	59.795	3132.887	483.524	3772.095	1422.618	4506.689	117.660
205	0.229	0.003	5	668.924	45.285	1741.262	58.437	3157.958	484.895	3758.112	1485.596	4508.963	116.914
206	0.230	0.003	5	668.294	45.561	1740.972	57.738	3183.300	496.092	3735.570	1513.365	4511.293	117.139
207	0.231	0.003	5	667.381	46.105	1740.675	57.605	3208.801	516.107	3706.275	1502.955	4513.374	118.481
208	0.232	0.003	5	666.193	46.846	1740.223	57.952	3233.393	542.223	3674.554	1460.207	4514.909	120.815
209	0.233	0.003	5	664.751	47.727	1739.488	58.724	3255.275	571.176	3645.317	1395.607	4515.701	123.821
210	0.234	0.003	5	663.088	48.706	1738.389	59.915	3272.681	599.945	3622.208	1320.433	4515.684	127.101
211	0.235	0.003	5	661.250	49.753	1736.908	61.579	3284.657	625.616	3606.804	1244.911	4514.904	130.317
212	0.236	0.002	5	659.291	50.840	1735.064	63.823	3291.399	645.034	3598.833	1177.249	4513.455	133.345
213	0.237	0.002	5	657.270	51.943	1732.879	66.810	3293.966	655.361	3596.988	1122.505	4511.408	136.378
214	0.238	0.002	5	655.240	53.044	1730.351	70.765	3293.525	655.254	3599.967	1081.832	4508.734	139.910
215	0.239	0.002	5	653.242	54.160	1727.433	75.978	3290.745	645.327	3607.162	1053.301	4505.260	144.637
216	0.240	0.002	5	651.301	55.361	1724.026	82.813	3285.958	627.580	3618.480	1034.058	4500.633	151.305
217	0.241	0.002	5	649.413	56.783	1719.986	91.691	3279.701	604.547	3633.714	1022.357	4494.332	160.562
218	0.242	0.002	5	647.552	58.625	1715.126	103.034	3272.911	578.723	3652.192	1018.421	4485.708	172.782
219	0.243	0.002	5	645.662	61.125	1709.232	117.144	3266.630	552.323	3672.875	1024.064	4474.091	187.873
220	0.244	0.002	5	643.665	64.544	1702.113	134.022	3261.611	527.125	3694.643	1041.862	4458.950	205.105
221	0.245	0.002	5	641.475	69.142	1693.690	153.187	3258.119	504.241	3716.674	1074.723	4440.094	223.123
222	0.246	0.002	5	639.004	75.202	1684.120	173.687	3255.952	483.842	3739.071	1126.312	4417.815	240.359
223	0.247	0.002	5	636.185	83.077	1673.882	194.437	3254.530	464.842	3764.369	1202.637	4392.814	255.980
224	0.248	0.002	5	632.982	93.307	1663.785	214.815	3252.889	444.684	3800.821	1315.306	4365.657	270.998
225	0.249	0.002	5	629.388	106.768	1654.856	235.075	3249.642	420.112	3868.352	1486.937	4335.485	287.952
226	0.250	0.002	5	625.375	124.707	1648.036	256.117	3243.335	390.162	4006.310	1758.091	4299.019	304.473
227	0.251	0.002	5	620.675	148.349	1643.464	278.553	3233.332	359.455	4257.823	302.533	4279.047	2182.983
228	0.252	0.002	5	614.388	178.132	1639.681	301.999	3220.175	336.237	4227.545	277.393	4846.191	2757.474
229	0.253	0.002	4	604.748	213.423	1634.137	325.506	3205.106	326.600	4215.002	252.329	--undefined--	--undefined--
230	0.254	0.002	4	589.452	252.960	1624.997	347.974	3189.729	332.398	4215.627	238.965	--undefined--	--undefined--
231	0.255	0.002	4	566.501	294.828	1612.520	367.876	3175.772	353.101	4223.974	237.863	--undefined--	--undefined--
232	0.256	0.002	4	535.380	335.817	1599.313	384.022	3164.947	387.196	4235.065	247.859	--undefined--	--undefined--
233	0.257	0.002	4	498.262	371.666	1589.508	397.801	3159.355	432.277	4244.536	268.367	--undefined--	--undefined--
