frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
192	0.216	0.0010	5	268.400	147.601	1328.558	191.559	2460.260	162.731	3783.178	394.929	4356.162	160.952
193	0.217	0.0005	5	268.078	138.994	1319.945	167.731	2468.391	156.464	3820.464	387.363	4360.447	158.471
194	0.218	0.0005	5	268.352	130.252	1312.965	146.723	2472.831	151.398	3859.755	375.457	4368.556	157.056
195	0.219	0.0005	5	269.126	122.803	1308.296	131.500	2472.805	148.231	3892.599	363.307	4377.422	156.886
196	0.220	0.0005	5	270.351	116.017	1304.893	119.698	2469.194	146.371	3920.592	351.944	4386.477	157.347
197	0.221	0.0004	5	271.963	110.121	1302.451	111.063	2462.600	145.746	3942.329	343.278	4394.940	157.855
198	0.222	0.0004	5	273.863	105.322	1300.732	105.394	2453.826	146.193	3956.924	338.882	4402.296	157.845
199	0.223	0.0004	5	275.900	101.675	1299.554	102.417	2443.812	147.332	3964.045	339.503	4408.334	156.884
200	0.224	0.0004	5	277.869	99.046	1298.789	101.739	2433.540	148.584	3963.887	344.752	4413.205	154.776
201	0.225	0.0004	5	279.557	97.165	1298.344	102.871	2423.892	149.390	3957.147	353.153	4417.390	151.608
202	0.226	0.0001	5	280.789	95.727	1298.150	105.323	2415.469	149.497	3945.004	362.538	4421.530	147.712
203	0.227	0.0001	5	281.475	94.496	1298.152	108.691	2408.491	149.084	3929.021	370.653	4426.211	143.494
204	0.228	0.0001	5	281.622	93.336	1298.304	112.730	2402.819	148.621	3910.959	375.783	4431.743	139.247
205	0.229	0.0001	5	281.315	92.209	1298.565	117.361	2398.079	148.603	3892.568	377.185	4438.010	135.080
206	0.230	0.0001	5	280.677	91.143	1298.906	122.654	2393.817	149.313	3875.472	375.158	4444.427	131.054
207	0.231	0.0001	5	279.836	90.199	1299.303	128.773	2389.621	150.712	3861.171	370.744	4450.061	127.389
208	0.232	0.0001	5	278.899	89.441	1299.733	135.916	2385.213	152.459	3850.998	365.205	4453.928	124.556
209	0.233	0.0001	5	277.938	88.900	1300.166	144.226	2380.489	154.040	3845.912	359.574	4455.301	123.128
210	0.234	0.0001	5	277.084	88.568	1300.511	152.803	2375.979	154.923	3845.934	354.892	4454.148	123.411
211	0.235	0.0001	5	276.192	88.285	1300.749	163.200	2370.971	155.031	3850.524	350.469	4450.417	125.556
212	0.236	0.0001	5	275.366	87.951	1300.709	174.280	2366.189	154.264	3858.638	346.953	4444.651	129.382
213	0.237	0.0001	5	274.611	87.442	1300.254	185.631	2361.938	152.903	3868.710	344.582	4437.612	134.408
214	0.238	0.0001	5	273.925	86.686	1299.288	196.887	2358.473	151.331	3879.389	343.736	4430.051	140.096
215	0.239	0.0001	5	273.285	85.674	1297.792	207.820	2355.943	149.860	3889.839	344.826	4422.523	145.970
216	0.240	0.0001	5	272.654	84.451	1295.851	218.380	2354.331	148.624	3899.772	348.109	4415.284	151.641
217	0.241	0.0001	5	271.982	83.082	1293.643	228.652	2353.430	147.559	3909.295	353.478	4408.320	156.737
218	0.242	0.0001	5	271.214	81.622	1291.391	238.769	2352.872	146.455	3918.670	360.279	4401.529	160.845
219	0.243	0.0001	5	270.310	80.090	1289.294	248.789	2352.206	145.054	3928.065	367.249	4394.946	163.551
220	0.244	0.0001	5	269.249	78.464	1287.462	258.622	2351.033	143.180	3937.367	372.727	4388.891	164.617
221	0.245	0.0001	5	268.034	76.703	1285.875	268.037	2349.133	140.835	3946.192	375.213	4383.877	164.173
222	0.246	0.0001	5	266.687	74.786	1284.398	276.769	2346.520	138.216	3954.045	374.045	4380.346	162.745
223	0.247	0.0001	5	265.106	72.544	1282.675	285.336	2343.090	135.431	3961.035	369.208	4378.331	160.906
224	0.248	0.0001	5	263.597	70.420	1280.786	292.360	2339.713	133.304	3965.783	362.948	4377.930	159.636
225	0.249	0.0001	5	262.074	68.309	1278.465	298.817	2336.376	131.820	3968.950	356.378	4378.468	159.117
226	0.250	0.0001	5	260.713	66.449	1275.937	304.438	2333.532	131.081	3970.584	350.779	4379.377	159.257
227	0.251	0.0001	5	259.277	64.489	1272.710	310.575	2330.714	130.830	3971.224	344.839	4380.468	159.656
228	0.252	0.0001	5	257.936	62.613	1269.055	316.796	2328.269	130.909	3970.864	338.043	4381.371	159.562
229	0.253	0.0001	5	256.710	60.800	1265.009	323.147	2326.213	130.981	3969.665	328.808	4381.906	158.212
230	0.254	0.0001	5	255.609	59.040	1260.573	329.678	2324.556	130.740	3967.751	315.909	4381.961	155.325
231	0.255	0.0001	5	254.638	57.360	1255.709	336.535	2323.311	130.025	3965.264	299.326	4381.428	151.351
232	0.256	0.0001	5	253.789	55.815	1250.345	343.950	2322.490	128.868	3962.398	280.506	4380.164	147.284
233	0.257	0.0001	5	253.049	54.470	1244.379	352.097	2322.069	127.471	3959.347	261.794	4377.998	144.208
234	0.258	0.0001	5	252.391	53.373	1237.705	360.896	2321.970	126.132	3956.226	245.519	4374.781	142.964
